"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"1990"	"1990"	74	1794262	4.124
	"West Virginia"	"54"	"1991"	"1991"	84	1799502	4.668
	"West Virginia"	"54"	"1992"	"1992"	94	1806776	5.203
	"West Virginia"	"54"	"1993"	"1993"	96	1817927	5.281
	"West Virginia"	"54"	"1994"	"1994"	86	1820782	4.723
	"West Virginia"	"54"	"1995"	"1995"	68	1823956	3.728
	"West Virginia"	"54"	"1996"	"1996"	54	1823203	2.962
	"West Virginia"	"54"	"1997"	"1997"	64	1819689	3.517
	"West Virginia"	"54"	"1998"	"1998"	59	1816386	3.248
	"Wisconsin"	"55"	"1979"	"1979"	94	4671398	2.012
	"Wisconsin"	"55"	"1980"	"1980"	77	4711208	1.634
	"Wisconsin"	"55"	"1981"	"1981"	91	4729678	1.924
	"Wisconsin"	"55"	"1982"	"1982"	98	4731560	2.071
	"Wisconsin"	"55"	"1983"	"1983"	80	4722266	1.694
	"Wisconsin"	"55"	"1984"	"1984"	66	4736891	1.393
	"Wisconsin"	"55"	"1985"	"1985"	98	4749522	2.063
	"Wisconsin"	"55"	"1986"	"1986"	81	4755750	1.703
	"Wisconsin"	"55"	"1987"	"1987"	84	4776638	1.759
	"Wisconsin"	"55"	"1988"	"1988"	90	4820818	1.867
	"Wisconsin"	"55"	"1989"	"1989"	108	4855689	2.224
	"Wisconsin"	"55"	"1990"	"1990"	144	4891217	2.944
	"Wisconsin"	"55"	"1991"	"1991"	139	4967147	2.798
	"Wisconsin"	"55"	"1992"	"1992"	150	5028141	2.983
	"Wisconsin"	"55"	"1993"	"1993"	143	5088947	2.810
	"Wisconsin"	"55"	"1994"	"1994"	144	5138097	2.803
	"Wisconsin"	"55"	"1995"	"1995"	147	5190188	2.832
	"Wisconsin"	"55"	"1996"	"1996"	139	5236721	2.654
	"Wisconsin"	"55"	"1997"	"1997"	126	5272971	2.390
	"Wisconsin"	"55"	"1998"	"1998"	114	5303586	2.149
	"Wyoming"	"56"	"1979"	"1979"	24	453287	5.295
	"Wyoming"	"56"	"1980"	"1980"	18	471153	3.820 (Unreliable)
	"Wyoming"	"56"	"1981"	"1981"	16	492753	3.247 (Unreliable)
	"Wyoming"	"56"	"1982"	"1982"	20	507270	3.943
	"Wyoming"	"56"	"1983"	"1983"	13	510050	2.549 (Unreliable)
	"Wyoming"	"56"	"1984"	"1984"	11	504323	2.181 (Unreliable)
	"Wyoming"	"56"	"1985"	"1985"	10	499098	2.004 (Unreliable)
	"Wyoming"	"56"	"1986"	"1986"	16	494693	3.234 (Unreliable)
	"Wyoming"	"56"	"1987"	"1987"	3	475750	0.631 (Unreliable)
	"Wyoming"	"56"	"1988"	"1988"	7	464337	1.508 (Unreliable)
	"Wyoming"	"56"	"1990"	"1990"	19	453541	4.189 (Unreliable)
	"Wyoming"	"56"	"1991"	"1991"	11	459330	2.395 (Unreliable)
	"Wyoming"	"56"	"1993"	"1993"	10	473228	2.113 (Unreliable)
	"Wyoming"	"56"	"1994"	"1994"	16	480373	3.331 (Unreliable)
	"Wyoming"	"56"	"1996"	"1996"	13	488168	2.663 (Unreliable)
	"Wyoming"	"56"	"1997"	"1997"	11	489618	2.247 (Unreliable)
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"Injury Intent: Homicide"
"Injury Mechanism & All Other Leading Causes: Firearm"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jul 8, 2022 8:33:00 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF"
"1968-1988, Series 20, No. 2A, 2000 and CMF 1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html"
"on Jul 8, 2022 8:33:00 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"4. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
"figures for 1991-98 are bridged-race intercensal estimates of the July 1 resident population."
