"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"1988"	"1988"	169	4820818	3.506
	"Wisconsin"	"55"	"1989"	"1989"	184	4855689	3.789
	"Wisconsin"	"55"	"1990"	"1990"	227	4891217	4.641
	"Wisconsin"	"55"	"1991"	"1991"	229	4967147	4.610
	"Wisconsin"	"55"	"1992"	"1992"	235	5028141	4.674
	"Wisconsin"	"55"	"1993"	"1993"	228	5088947	4.480
	"Wisconsin"	"55"	"1994"	"1994"	218	5138097	4.243
	"Wisconsin"	"55"	"1995"	"1995"	237	5190188	4.566
	"Wisconsin"	"55"	"1996"	"1996"	211	5236721	4.029
	"Wisconsin"	"55"	"1997"	"1997"	212	5272971	4.021
	"Wisconsin"	"55"	"1998"	"1998"	189	5303586	3.564
"Total"	"Wisconsin"	"55"			3743	98378433	3.805
	"Wyoming"	"56"	"1979"	"1979"	36	453287	7.942
	"Wyoming"	"56"	"1980"	"1980"	29	471153	6.155
	"Wyoming"	"56"	"1981"	"1981"	26	492753	5.276
	"Wyoming"	"56"	"1982"	"1982"	34	507270	6.703
	"Wyoming"	"56"	"1983"	"1983"	26	510050	5.098
	"Wyoming"	"56"	"1984"	"1984"	20	504323	3.966
	"Wyoming"	"56"	"1985"	"1985"	23	499098	4.608
	"Wyoming"	"56"	"1986"	"1986"	28	494693	5.660
	"Wyoming"	"56"	"1987"	"1987"	8	475750	1.682 (Unreliable)
	"Wyoming"	"56"	"1988"	"1988"	12	464337	2.584 (Unreliable)
	"Wyoming"	"56"	"1989"	"1989"	22	457896	4.805
	"Wyoming"	"56"	"1990"	"1990"	22	453541	4.851
	"Wyoming"	"56"	"1991"	"1991"	17	459330	3.701 (Unreliable)
	"Wyoming"	"56"	"1992"	"1992"	18	466423	3.859 (Unreliable)
	"Wyoming"	"56"	"1993"	"1993"	14	473228	2.958 (Unreliable)
	"Wyoming"	"56"	"1994"	"1994"	25	480373	5.204
	"Wyoming"	"56"	"1995"	"1995"	15	485188	3.092 (Unreliable)
	"Wyoming"	"56"	"1996"	"1996"	15	488168	3.073 (Unreliable)
	"Wyoming"	"56"	"1997"	"1997"	21	489618	4.289
	"Wyoming"	"56"	"1998"	"1998"	17	490944	3.463 (Unreliable)
"Total"	"Wyoming"	"56"			428	9617423	4.450
"Total"					444081	4962680697	8.948
"---"
"Dataset: Compressed Mortality, 1979-1998"
"Query Parameters:"
"Injury Intent: Homicide"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jul 8, 2022 8:43:47 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality: Compressed Mortality File 1979-1998. CDC WONDER On-line Database, compiled from Compressed Mortality File CMF"
"1968-1988, Series 20, No. 2A, 2000 and CMF 1989-1998, Series 20, No. 2E, 2003. Accessed at http://wonder.cdc.gov/cmf-icd9.html"
"on Jul 8, 2022 8:43:47 AM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the live births for the"
"given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"4. Population figures in this table for 1979 and 1981-89 are intercensal estimates of the July 1 resident population of the"
"United States. Note that the state and county population estimates for these years are not consistent with national estimates."
"The population figures in this table for 1980 and 1990 are modified age-race-sex (MARS) April 1 census counts. The population"
"figures for 1991-98 are bridged-race intercensal estimates of the July 1 resident population."
